#DataThief /Users/nh9632/Dropbox/./hTR_TheimerFeigon_PNAS2003/F2b.large.jpg Monday 7-May-2018 12:54:25 PM
6.5593, 5.5046e-5
7.8393, 5.5046e-5
9.1193, 5.5046e-5
10.3989, 8.2569e-5
11.9989, 8.2569e-5
13.7593, 5.5046e-5
14.8789, 8.2569e-5
16.3185, 1.1009e-4
17.5996, 2.7523e-5
18.8793, 5.5046e-5
20.3182, 1.3761e-4
21.4374, 1.9266e-4
22.5574, 1.9266e-4
23.9967, 2.4771e-4
25.276, 3.0275e-4
26.5549, 3.8532e-4
27.6741, 4.4037e-4
28.7934, 4.9541e-4
29.9123, 5.7798e-4
31.1908, 6.8807e-4
32.4683, 8.8073e-4
33.7457, 1.0734e-3
35.0231, 1.2661e-3
35.9813, 1.4037e-3
37.0987, 1.5963e-3
38.3758, 1.8165e-3
39.4914, 2.1468e-3
40.7666, 2.5046e-3
41.8811, 2.9174e-3
42.9949, 3.3853e-3
44.269, 3.8257e-3
45.3828, 4.2936e-3
46.6547, 4.8991e-3
47.6055, 5.5872e-3
48.8782, 6.1376e-3
49.9956, 6.3303e-3
51.1116, 6.633e-3
52.549, 6.8257e-3
53.3479, 6.9083e-3
54.7896, 6.7706e-3
55.9127, 6.5505e-3
57.0382, 6.1376e-3
58.3233, 5.7523e-3
59.2903, 5.2294e-3
60.575, 4.8716e-3
61.7008, 4.4312e-3
62.8235, 4.2385e-3
64.1068, 3.9908e-3
65.2268, 3.9908e-3
66.3457, 4.0734e-3
67.3035, 4.2385e-3
68.5806, 4.4587e-3
69.6976, 4.6789e-3
70.9736, 4.9817e-3
71.9327, 5.0367e-3
73.2139, 4.9541e-3
74.4939, 4.9541e-3
75.6154, 4.844e-3
76.7398, 4.5138e-3
77.866, 4.0459e-3
79.153, 3.5229e-3
80.44, 3.0e-3
81.407, 2.4771e-3
82.6925, 2.0642e-3
83.6569, 1.7339e-3
84.9413, 1.4037e-3
86.0646, 1.156e-3
87.3475, 9.3578e-4
88.7894, 7.9817e-4
89.5908, 6.8807e-4
90.8734, 4.9541e-4
91.9927, 5.5046e-4
92.9523, 5.7798e-4
94.2338, 4.6789e-4
