#DataThief /Users/nh9632/Dropbox/./hTR_TheimerFeigon_PNAS2003/F2b.large.jpg Monday 7-May-2018 4:28:54 PM
5.28, 5.6499e-5
6.24, 1.1181e-4
7.2, 8.455e-5
8.16, 5.7292e-5
8.96, 2.9989e-5
9.92, 3.0253e-5
10.88, 5.804e-5
11.68, 1.1331e-4
12.64, 1.4109e-4
13.76, 8.6356e-5
14.88, 8.6664e-5
16.16, 1.6959e-4
17.28, 1.4237e-4
18.24, 1.9768e-4
19.3599, 2.5303e-4
20.48, 3.0839e-4
21.76, 3.3626e-4
22.72, 3.9157e-4
23.68, 4.4688e-4
24.32, 5.2963e-4
25.28, 6.1246e-4
25.92, 6.6768e-4
26.72, 7.5047e-4
28.0, 8.0587e-4
28.96, 8.887e-4
30.4, 9.7167e-4
31.3599, 1.0545e-3
32.32, 1.0823e-3
33.44, 1.1652e-3
34.72, 1.1655e-3
36.32, 1.221e-3
37.12, 1.2487e-3
38.56, 1.3042e-3
39.8399, 1.3871e-3
40.64, 1.4699e-3
41.92, 1.5528e-3
42.88, 1.6081e-3
44.16, 1.7186e-3
45.44, 1.9116e-3
46.56, 2.1596e-3
47.8399, 2.4627e-3
48.96, 2.8208e-3
50.08, 3.289e-3
51.2, 3.9774e-3
52.48, 4.8585e-3
53.6, 5.9597e-3
54.72, 7.3912e-3
56.0, 8.9604e-3
57.12, 0.0103
58.24, 0.0108
59.3599, 0.0106
60.64, 9.5947e-3
61.6, 8.0812e-3
62.88, 6.5953e-3
63.8399, 5.3845e-3
65.28, 4.5317e-3
66.4, 4.0641e-3
67.3599, 3.7892e-3
68.48, 3.5968e-3
69.76, 3.5421e-3
70.88, 3.4874e-3
72.0, 3.295e-3
73.28, 3.1578e-3
74.4, 3.0205e-3
75.52, 2.8556e-3
76.96, 2.5533e-3
78.08, 2.2784e-3
79.2, 1.9759e-3
80.16, 1.756e-3
81.44, 1.5362e-3
82.56, 1.3989e-3
83.8399, 1.2616e-3
84.96, 1.0693e-3
86.24, 8.7695e-4
87.3599, 7.3964e-4
88.16, 6.0225e-4
89.6, 4.0998e-4
90.72, 3.2772e-4
91.8399, 2.1794e-4
93.12, 1.6324e-4
94.08, 2.5894e-5
